p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.95275725371378e-243	0.562848035830306	0.604	0.297	2.33181572775053e-238	0	LMO3
7.25434175784921e-243	0.338665607418967	0.356	0.116	2.43296113874747e-238	0	PLEKHG5
1.37915565169902e-242	0.623036938508191	0.767	0.481	4.62541222466817e-238	0	CCPG1
1.3941754313623e-242	0.35354960675508	0.255	0.06	4.67578556170287e-238	0	WNT3
1.45798699235517e-242	-1.28308523432139	0.313	0.538	4.88979677496076e-238	0	MTSS1
7.23017239945244e-242	0.518924767408229	0.662	0.366	2.42485521932836e-237	0	MAN1C1
1.31943263667171e-241	-2.5099793324031	0.067	0.334	4.42511317686956e-237	0	DOCK5
1.45034827585239e-241	0.63817695826314	0.645	0.322	4.86417804755374e-237	0	CDH8
3.71314734174333e-241	0.274385345490619	0.29	0.077	1.24531535547388e-236	0	TESC
1.16438276464646e-240	0.596145773225333	0.92	0.751	3.9051069160713e-236	0	DMD
1.71185804383432e-240	0.579306246028346	0.621	0.32	5.74122950741155e-236	0	NECTIN3
1.24867478826805e-239	0.389904259530585	0.401	0.139	4.18780550489339e-235	0	ARHGEF28
4.80327093420301e-239	0.610386982436483	0.829	0.51	1.610921005913e-234	0	SCN2A
4.98960865244966e-238	0.600270028066096	0.781	0.487	1.67341494985857e-233	0	SCN8A
1.07285865197283e-237	-1.15140963483355	0.039	0.302	3.59815334698649e-233	0	RIN2
3.25459490381642e-237	0.614980650061081	0.883	0.497	1.09152603884195e-232	0	CELF4
6.47051191374226e-237	0.41188926629065	0.43	0.168	2.17008028563088e-232	0	KCNH3
6.31667917347913e-236	-1.31142619289437	0.254	0.496	2.11848786120143e-231	0	DNER
6.70570989663016e-236	0.496584122762427	0.547	0.262	2.24896098513182e-231	0	SLF1
2.90431906445399e-235	0.588087220617047	0.982	0.75	9.74050527836579e-231	0	FAM155A
3.1338494457365e-235	0.334600689654789	0.276	0.073	1.05103042711111e-230	0	LIN28B
3.8078588249186e-235	0.376483974647266	0.471	0.186	1.2770796927012e-230	0	ILDR2
4.10268555584211e-235	0.572049281392041	0.769	0.448	1.37595868171833e-230	0	GALNT18
5.07810861925203e-235	-1.96773998990343	0.036	0.293	1.70309606872474e-230	0	C10orf90
5.72497636493081e-235	0.433578769826319	0.56	0.259	1.92004257327049e-230	0	LRRK2
6.2316077660772e-235	0.581855140538043	0.669	0.367	2.08995661258697e-230	0	FZD3
1.28817662709964e-234	0.337243785246672	0.343	0.113	4.32028677196677e-230	0	C11orf87
6.23298313154206e-234	0.662348283018996	0.881	0.579	2.09041788265658e-229	0	SPTBN4
2.37054827020817e-233	0.628617545632208	0.712	0.443	7.95034478862415e-229	0	USP25
3.96577848366535e-233	0.505187920879591	0.578	0.284	1.33004278785169e-228	0	POLN
5.04905425979195e-233	0.393807819360336	0.564	0.233	1.69335181764903e-228	0	SLC22A10
1.82734530125124e-232	0.535995617601069	0.622	0.325	6.1285506713364e-228	0	JAKMIP1
2.49303336564819e-232	0.521395215784607	0.899	0.593	8.36113530171091e-228	0	TMEM132B
3.91272475620637e-232	0.390020493478823	0.251	0.06	1.31224962873649e-227	0	RTN4RL2
4.67170677816023e-232	0.680646041742167	0.819	0.445	1.56679701925938e-227	0	PLXNA4
1.12233291651978e-231	0.349991124114217	0.341	0.112	3.76408013542403e-227	0	SYNPO
2.7784996712476e-230	0.606709727672966	0.701	0.408	9.3185321974302e-226	0	FBXO34
2.98257063221584e-230	0.523047904428606	0.459	0.195	1.00029453863255e-225	0	STAT4
4.16838215190914e-230	0.495662565074057	0.526	0.233	1.39799200610729e-225	0	HTR1E
2.00660413458916e-229	0.532320272032266	0.545	0.258	6.72974894658511e-225	0	DLGAP3
8.29739003737808e-228	0.549783351775158	0.796	0.451	2.78277867073586e-223	0	CHSY3
1.17125325355378e-227	0.710679240181684	0.831	0.536	3.92814916176866e-223	0	CNTNAP5
1.46884086583944e-227	0.486173587161368	0.497	0.215	4.9261984958523e-223	0	ITGA9
3.87723906958281e-227	0.64521272569615	0.734	0.411	1.30034843915668e-222	0	CACNG8
4.28421946551171e-227	0.547786414213027	0.925	0.666	1.43684152434332e-222	0	ERC2
4.91274753751587e-227	0.540444758088304	0.799	0.475	1.64763726913207e-222	0	PAK3
1.27062919767729e-226	-1.08223151018062	0.032	0.285	4.26143620317008e-222	0	GAD1
2.28420054990368e-226	-1.92598832886608	0.25	0.48	7.66075180426698e-222	0	CDH20
2.6553437871985e-226	0.570822234026849	0.612	0.316	8.90549199350632e-222	0	KIAA1549
1.61593600619619e-225	0.580114838558861	0.691	0.388	5.41952617758079e-221	0	LMO7
2.45513165173676e-225	-1.59602706065086	0.143	0.407	8.23402053359475e-221	0	PARD3
3.644056460076e-225	0.643392049521719	0.942	0.724	1.22214365558029e-220	0	PLCB1
5.69759441071273e-225	0.505132011421711	0.68	0.337	1.91085921346484e-220	0	NELL1
8.34241819824573e-225	0.653808530503731	0.672	0.375	2.79788021532765e-220	0	KLHL2
3.86709895639751e-224	0.302219398018978	0.376	0.13	1.2969476479966e-219	0	C14orf132
2.09372835443415e-223	-2.48144661871943	0.051	0.3	7.02194615510126e-219	0	NXPH1
8.44631557941314e-223	0.359727001891186	0.345	0.119	2.83272531902358e-218	0	EPHX4
2.01760233227361e-221	0.55446411153643	0.313	0.1	6.76663470197924e-217	0	LINC00276
5.62539040538188e-221	0.788571652648863	0.619	0.351	1.88664343415698e-216	0	CEP126
6.47911212188766e-221	-1.01174292630847	0.929	0.947	2.17296462343868e-216	0	DST
1.13234959012427e-220	0.439283592599644	0.521	0.237	3.79767405535877e-216	0	IQCA1
1.16037656788189e-220	0.580938818553947	0.778	0.524	3.89167093336229e-216	0	HDAC9
4.54928590975089e-219	0.419276067908934	0.827	0.5	1.52573950841225e-214	0	CNTN4
1.0125625556544e-218	0.560828639161898	0.883	0.684	3.39593229915372e-214	0	BTBD9
1.05437861790429e-218	-1.8974201335371	0.332	0.535	3.53617500872742e-214	0	SPOCK3
6.73418313310506e-218	0.558973396607417	0.865	0.634	2.25851033918078e-213	0	RAPGEF2
7.43442368560985e-218	0.560901438998696	0.711	0.42	2.49335701567983e-213	0	PGBD5
7.500277595189e-217	0.557336260093244	0.507	0.235	2.51544309987449e-212	0	ERICH3
9.0786351804329e-217	0.500860246820654	0.534	0.242	3.04479266681359e-212	0	MYH9
1.55377240490463e-216	0.592724984972837	0.518	0.237	5.21104189156915e-212	0	MMP17
3.25125243278164e-216	0.381267153703299	0.32	0.102	1.09040504090631e-211	0	HTR4
3.58569741252752e-216	0.531250418703235	0.627	0.332	1.20257119821348e-211	0	BSN
3.79991663949857e-216	0.457188440187623	0.513	0.229	1.27441604255503e-211	0	GLIS1
1.73135312781719e-215	0.486521908514349	0.897	0.636	5.80661212007328e-211	0	RASAL2
3.0923862289145e-215	-2.55379201308294	0.06	0.306	1.03712449345334e-210	0	SLC1A3
3.5746395931329e-215	0.432213558723062	0.581	0.273	1.19886262674491e-210	0	PRR16
1.68514356809192e-214	-1.73428692111814	0.214	0.468	5.65163449866669e-210	0	HIP1
6.87496840673819e-214	0.714739886835602	0.642	0.35	2.30572690425186e-209	0	PRKCZ
1.03071317468237e-213	0.714079112768562	0.314	0.103	3.45680584524973e-209	0	TTN
1.17361776900216e-213	0.350207346764047	0.348	0.118	3.93607927367943e-209	0	SEMA5B
1.3954001251619e-213	0.782500000802469	0.697	0.448	4.67989293976798e-209	0	TMEM232
3.04140933472204e-213	0.476364764083289	0.972	0.737	1.02002786267908e-208	0	KCNMA1
6.78438889530556e-213	0.440973235254858	0.517	0.242	2.27534834770758e-208	0	MRPS30-DT
7.63568394236515e-213	0.258555738246031	0.263	0.07	2.56085568059042e-208	0	BAIAP3
1.17110880234029e-212	0.563347161652771	0.748	0.447	3.92766470128886e-208	0	CAMK2B
1.39524573183469e-212	0.364701387467573	0.295	0.091	4.67937513542718e-208	0	NEFL
1.93372882805052e-212	0.445541538118604	0.541	0.259	6.48533974351583e-208	0	OPTN
2.96277890490362e-212	0.523253101582375	0.405	0.16	9.93656789126577e-208	0	AC013652.1
5.573214977503e-212	0.273318751973037	0.305	0.097	1.86914483915496e-207	0	AC006058.1
3.8852331670207e-211	0.506345875643127	0.559	0.282	1.3030294995554e-206	0	AACS
6.84235893609167e-210	0.44466768496331	0.649	0.35	2.29479033998643e-205	0	ZNF365
2.33891448427865e-209	0.529021734687805	0.739	0.437	7.84425139737372e-205	0	SCN3A
1.28396226282408e-208	-1.14824537395352	0.424	0.609	4.3061526370594e-204	0	GAB2
4.81634062895233e-208	-1.11736963361561	0.031	0.265	1.61530432013803e-203	0	MEGF10
6.86242561340602e-208	0.462058327392729	0.552	0.275	2.30152030222411e-203	0	IQSEC2
8.37265407653576e-208	0.489493850641475	0.562	0.281	2.80802072418857e-203	0	TMEM241
1.19787723602852e-207	0.475331072578325	0.331	0.108	4.01744067419247e-203	0	SCHLAP1
4.06049135468008e-207	0.550773599998826	0.843	0.585	1.36180759053261e-202	0	GLS
1.21556358261013e-206	0.480518771675179	0.741	0.444	4.07675714335785e-202	0	DAPK1
1.3793760457838e-206	-1.477295672548	0.413	0.583	4.62615138234971e-202	0	ANO4
2.66917201914605e-206	0.412738076725803	0.446	0.187	8.95186911781201e-202	0	PTPRB
4.17639286426834e-206	0.499812421410661	0.953	0.774	1.40067863881832e-201	0	NAV3
8.54460721394043e-206	0.387548948477078	0.401	0.158	2.86569036741134e-201	0	NT5DC3
1.30955555971654e-205	0.506497289136142	0.633	0.345	4.39198743617733e-201	0	FAM13A
1.44557619476339e-205	0.463261915290627	0.49	0.229	4.84817344199747e-201	0	RNF165
2.05577546123581e-205	0.469885638961293	0.474	0.216	6.89465974189267e-201	0	CYP46A1
4.07677057946229e-205	-1.26136553158419	0.28	0.503	1.36726731694006e-200	0	SASH1
6.05527228757795e-205	0.615545847404691	0.732	0.431	2.03081721980789e-200	0	FMN1
8.98507684086204e-205	-2.39764391219008	0.41	0.575	3.01341507088831e-200	0	PITPNC1
6.09778946187369e-204	0.433594903617689	0.775	0.498	2.0450766297232e-199	0	CHL1
8.16679345136732e-204	-1.36638105916843	0.047	0.282	2.73897918771957e-199	0	PREX2
1.3401022883242e-202	0.340178783319856	0.397	0.154	4.4944350545817e-198	0	MYO5C
1.25034082976269e-201	0.293099693855467	0.253	0.069	4.1933930748581e-197	0	LINC01476
1.44403312433334e-201	0.298488787643811	0.343	0.123	4.84299829238915e-197	0	TOM1L1
2.44390284984227e-201	0.568489076494816	0.785	0.49	8.19636137780099e-197	0	EML6
2.64978125480704e-201	0.375910901410611	0.458	0.197	8.88683637237185e-197	0	ARNTL2
6.02031679344791e-201	0.329140180391404	0.338	0.118	2.01909384618656e-196	0	SLC26A4
8.21311060790228e-201	0.293459876030727	0.28	0.084	2.75451303567827e-196	0	AC011247.1
1.73858602462831e-200	-1.73071527255447	0.361	0.552	5.83086980939844e-196	0	SGK1
2.06610412077124e-200	-0.995432390481241	0.404	0.587	6.92930000024257e-196	0	BACH2
3.26439145713841e-200	0.509964042453249	0.635	0.349	1.09481160689508e-195	0	ASXL3
3.5808039570419e-200	0.563597380427387	0.828	0.62	1.20093003111271e-195	0	STXBP5
5.39428216015823e-200	0.350025637398363	0.307	0.099	1.80913435087387e-195	0	LINC01811
5.59807571189822e-200	0.277626145049209	0.753	0.414	1.87748263225642e-195	0	SEZ6L
1.06712417983667e-199	0.381464519659258	0.407	0.169	3.57892107433623e-195	0	STEAP2
8.15716136870657e-199	0.444600447572083	0.545	0.268	2.73574877983681e-194	0	CTNNAL1
1.80330362648035e-198	0.521650196218178	0.565	0.299	6.0479197024898e-194	0	SRPK1
1.87057774575571e-198	0.442818198351211	0.468	0.215	6.27354364371549e-194	0	COX7A2L
8.18890530566788e-198	0.439407582500318	0.546	0.278	2.74639506141489e-193	0	EPB41L4B
1.34280634899491e-197	-1.21046759241808	0.691	0.756	4.50350393325913e-193	0	ZEB2
2.073398627109e-197	-3.28567036196363	0.145	0.378	6.95376431559817e-193	0	ADARB2
4.27349189676564e-197	0.359197008026569	0.369	0.142	1.43324371233726e-192	0	GLB1L3
4.8634538312044e-197	0.449980194705186	0.557	0.287	1.63110514590933e-192	0	MAP6
4.9692772661331e-197	-1.4320565161912	0.402	0.59	1.66659620951572e-192	0	SAMD4A
7.784939664781e-197	0.511002160338828	0.588	0.313	2.61091306477425e-192	0	RAPH1
1.875896049748e-196	0.703419936885336	0.41	0.179	6.29138017164486e-192	0	RIT2
1.39035296105472e-195	-1.29156847129	0.513	0.659	4.6629657607853e-191	0	SCD5
1.74241840639583e-195	-1.96923914096655	0.204	0.423	5.84372285137034e-191	0	MAML2
2.04598809703638e-195	-1.45221866467799	0.122	0.356	6.8618348798406e-191	0	PLD5
2.23957180200532e-195	-1.55724861779886	0.074	0.307	7.51107590956544e-191	0	ITPKB
4.3053554458855e-195	-1.32287612663742	0.37	0.561	1.44393010944108e-190	0	ALCAM
4.89378295869698e-195	0.527146540815426	0.823	0.536	1.64127692868779e-190	0	ATP2B2
5.80384250698638e-195	0.552111114417044	0.762	0.539	1.94649269999309e-190	0	NLK
8.58029196526489e-195	-1.17811223676815	0.585	0.703	2.87765831931054e-190	0	FNBP1
3.70403012240233e-194	0.353529305612396	0.307	0.103	1.24225762245129e-189	0	LINC01284
4.79384614989915e-194	0.580541045161667	0.573	0.29	1.60776012175318e-189	0	NPTXR
5.10395541269172e-194	-1.33309704334722	0.384	0.57	1.71176456630855e-189	0	PDE8A
7.87493176560475e-194	0.457803666960351	0.62	0.335	2.64109461554852e-189	0	MPP6
7.30793275757178e-193	0.381881036348631	0.99	0.947	2.45093448823442e-188	0	DLG2
1.27344611355468e-192	0.40305396505726	0.383	0.152	4.27088357563969e-188	0	AC124854.1
1.7745396816984e-192	0.428943032580015	0.336	0.121	5.95145118448009e-188	0	RASAL1
4.85161032124153e-192	0.458101681672777	0.416	0.178	1.62713306953799e-187	0	SPTBN2
9.84610732655926e-192	0.461763990737055	0.541	0.264	3.30218747518144e-187	0	LIN7A
4.21710637480444e-191	0.494885715061143	0.848	0.489	1.41433313598191e-186	0	SHISA9
1.38140541399526e-190	0.508779614393625	0.52	0.26	4.6329574774573e-186	0	PXYLP1
1.42737403046397e-190	0.302063550714369	0.283	0.091	4.78712702337005e-186	0	AC019118.2
1.49100853997418e-190	0.405639595329486	0.599	0.305	5.00054444136541e-186	0	IGSF21
1.81184464372597e-190	0.285233115717476	0.32	0.113	6.07656456612817e-186	0	XKR9
3.31769735361566e-190	0.28868382373651	0.349	0.129	1.11268933845562e-185	0	SLC6A7
8.89674474480046e-190	0.369945921095433	0.274	0.086	2.98379025251118e-185	0	PLK2
1.58638318117698e-189	0.310484066361907	0.417	0.174	5.32041191303137e-185	0	TMEM64
3.73017368700956e-189	0.471240445658996	0.573	0.309	1.25102565114926e-184	0	LINC00937
3.75415374894304e-189	0.587446334759082	0.787	0.625	1.25906808432052e-184	0	RFX3
6.50069206265299e-189	0.356232619030472	0.306	0.103	2.18020210397256e-184	0	OPRM1
3.86068476316058e-188	0.410137823932135	0.476	0.222	1.2947964558688e-183	0	KCNN2
4.84472831348451e-188	0.444512704659488	0.553	0.285	1.62482498177643e-183	0	MEG3
5.159793099567e-188	0.536968707120427	0.778	0.533	1.73049140973278e-183	0	CERS6
1.05690629554526e-187	0.495546235739966	0.52	0.254	3.54465233399969e-183	0	SIDT1
1.68727677597927e-187	0.278562591673266	0.322	0.114	5.65878885127929e-183	0	PTPN3
5.96402601835732e-187	0.36555830488842	0.421	0.183	2.00021504603668e-182	0	C4orf50
8.5438792126666e-187	-1.17545352189231	0.251	0.483	2.86544621034412e-182	0	SFMBT2
2.07065569949992e-186	0.259623063827087	0.428	0.175	6.94456508498284e-182	0	CCK
2.47357918657717e-186	0.436706763286757	0.587	0.317	8.29588987594251e-182	0	PKIG
6.72550863283407e-186	0.486349986085977	0.85	0.679	2.25560108527989e-181	0	PI4KA
8.42868838303892e-186	0.347428201484633	0.378	0.15	2.82681350990359e-181	0	BEGAIN
1.03067975585207e-185	0.517077537614105	0.869	0.551	3.45669376517669e-181	0	RIMS1
4.8283216368494e-185	0.50125252795675	0.573	0.309	1.61932251056655e-180	0	KNDC1
8.01126552602303e-185	0.382315964858438	0.458	0.209	2.68681823211761e-180	0	EML1
1.34284050629973e-184	0.35190858827771	0.369	0.148	4.50361849002803e-180	0	PDP1
2.48706003486985e-184	0.453037258327889	0.946	0.64	8.3411019449465e-180	0	CACNA1A
2.68217946350529e-184	0.482363243176716	0.71	0.414	8.99549348470404e-180	0	NPAS2
3.36176893930656e-184	0.465200124376383	0.899	0.622	1.12747006686463e-179	0	CSMD3
4.64370693522009e-184	0.533598400287527	0.763	0.484	1.55740643193411e-179	0	NR2F1-AS1
1.47537493899113e-183	0.659586436763359	0.471	0.22	4.94811247038845e-179	0	ZNF804B
6.71480167202293e-183	0.45408943627911	0.861	0.523	2.25201018476305e-178	0	SLC8A1
7.14096441172896e-183	0.519202544961463	0.717	0.446	2.39493664440566e-178	0	KIAA0825
7.29769111002095e-183	-0.891646579190843	0.144	0.373	2.44749964447883e-178	0	KLHL5
1.73620167482693e-182	-0.983131292793198	0.08	0.305	5.82287317703457e-178	0	RASSF8
4.17932909862589e-182	0.460358370367523	0.572	0.305	1.40166339309715e-177	0	FAM81A
4.67836271217346e-182	0.381867512684484	0.454	0.204	1.56902928640873e-177	0	EPHB6
4.72513662707077e-182	-1.05182295672526	0.596	0.706	1.58471632198699e-177	0	FUT8
2.74249219559994e-181	0.381948984832144	0.494	0.227	9.19777032560309e-177	0	ANKRD34C-AS1
4.31048660437394e-181	0.493354473220711	0.363	0.146	1.44565099737493e-176	0	DOC2A
1.00218546424912e-180	0.396987717566678	0.325	0.119	3.3611296099987e-176	0	JCAD
1.41252112284204e-180	0.375731154542067	0.444	0.2	4.73731334178763e-176	0	HLF
1.75340349826967e-180	0.472791574856485	0.812	0.481	5.88056465249682e-176	0	HCN1
2.56982853088227e-180	0.472392163266095	0.546	0.283	8.61869092687296e-176	0	JPH3
1.24866920803437e-179	0.48099392594349	0.666	0.412	4.18778678990565e-175	0	WDR17
3.11698617650774e-179	0.520256561153366	0.831	0.575	1.04537482387716e-174	0	THRB
6.48952442192631e-179	0.260723271508896	0.334	0.122	2.17645670062565e-174	0	MIS18BP1
1.40816109458654e-178	0.482307185109635	0.679	0.424	4.72269067902432e-174	0	DZIP3
3.04419131109996e-178	0.435869591956684	0.889	0.585	1.02096088191671e-173	0	DAB1
2.12570399630452e-177	-1.09739474182549	0.053	0.267	7.12918606280611e-173	0	PTN
3.76515482884211e-177	0.481521151729872	0.58	0.297	1.26275762649707e-172	0	STXBP5-AS1
1.63482020139549e-176	-1.30715397660572	0.19	0.41	5.4828599914402e-172	0	ZHX2
1.65362828684952e-176	0.437247568561594	0.678	0.402	5.54593854843591e-172	0	EPHA6
2.18360209574928e-176	0.474858631170643	0.648	0.365	7.32336470872394e-172	0	SYP
3.11516711162428e-176	0.373323542225604	0.328	0.123	1.04476474589655e-171	0	PPP1R26-AS1
5.45428915219951e-176	0.398346747845928	0.422	0.185	1.82925949586467e-171	0	CCNYL1
2.82775974796374e-175	0.474817423023594	0.516	0.261	9.4837406427208e-171	0	TMEM38A
3.55558673888868e-175	-1.65521850729964	0.144	0.362	1.19247268048848e-170	0	GSN
4.22304808121279e-175	-1.11467460811305	0.497	0.635	1.41632586547715e-170	0	SLC35F1
4.63319177328745e-175	0.274390509423431	0.587	0.293	1.55387985692515e-170	0	PDE7B
4.92873233538368e-175	0.491674811057956	0.83	0.583	1.65299825064098e-170	0	RTN1
1.06757666137865e-174	0.384581292247463	0.644	0.341	3.5804386069317e-170	0	SNCA
3.24876935518053e-174	-1.26864198312806	0.05	0.261	1.08957226634045e-169	0	BTBD11
3.72966079503704e-174	0.510722435107947	0.6	0.34	1.25085363743952e-169	0	CAMK2N1
4.0196365566996e-174	0.291987047172247	0.38	0.157	1.34810570838591e-169	0	ZBTB18
1.40281429647746e-173	0.469186741190116	0.634	0.363	4.70475858752612e-169	0	DPY19L2
1.67781715216068e-173	0.480676149768935	0.714	0.454	5.62706316491649e-169	0	ICA1L
3.60950586559763e-173	0.413212390604186	0.57	0.291	1.21055607720413e-168	0	DIRC3
5.68433051683115e-173	-1.0276594754718	0.645	0.731	1.90641076873483e-168	0	FHIT
8.17251726604454e-173	0.303676059800359	0.382	0.156	2.74089884068602e-168	0	KCNIP3
9.06330590377177e-173	0.359888744268466	0.684	0.401	3.03965153400698e-168	0	HSPH1
1.15458806709692e-172	0.497847334229023	0.906	0.58	3.87225745942964e-168	0	ATP8A2
5.02168689975887e-172	0.480168285392097	0.91	0.775	1.68417335244113e-167	0	TTC3
9.10327230501974e-172	0.372183886824897	0.358	0.145	3.05305546565752e-167	0	FRMD6
2.14483479944479e-171	-1.15690943468669	0.047	0.255	7.19334695037793e-167	0	CLIC4
3.80835732030374e-171	0.416876511306029	0.594	0.317	1.27724687808347e-166	0	GABRA4
4.58698062543875e-171	0.490631361758638	0.825	0.52	1.53838156215965e-166	0	DNM1
1.76042932948407e-170	-1.09650421403191	0.218	0.42	5.90412788522368e-166	0	ZNF608
3.057461661963e-170	0.492146134175835	0.732	0.465	1.02541149218915e-165	0	ADGRL1
6.31450755280821e-170	0.475540352898265	0.646	0.38	2.11775954306082e-165	0	PITPNM2
7.84002367237547e-170	-1.2581351358414	0.345	0.526	2.62938713924128e-165	0	USP54
7.90272751752742e-170	-0.813217436456895	0.934	0.943	2.65041675482835e-165	0	MACF1
1.73397106001494e-169	0.367530007107858	0.508	0.26	5.81539214107811e-165	0	CDC40
7.12082633476283e-169	0.347390432798407	0.329	0.126	2.38818273615276e-164	0	PRKCG
1.80343840922101e-168	0.405811185313851	0.682	0.416	6.04837173684544e-164	0	DIAPH2
1.8827191016429e-168	-0.85644249517013	0.871	0.894	6.31426332308995e-164	0	LSAMP
3.47764442998898e-168	-1.9564808975805	0.389	0.549	1.1663323889297e-163	0	PIP4K2A
3.67030182173062e-168	0.456040822998162	0.696	0.433	1.23094582497202e-163	0	GFOD1
6.63701100285755e-168	0.498775766461093	0.703	0.433	2.22592075013836e-163	0	RANBP2
7.50548673977108e-168	0.464363616307114	0.663	0.399	2.51719014278442e-163	0	WNK2
9.2647602861646e-168	0.341201387599753	0.296	0.106	3.10721530477388e-163	0	PDE1B
3.51371686093928e-167	-0.965699100562741	0.094	0.31	1.17843036082182e-162	0	TBL1X
1.27478140325979e-166	0.478517384354101	0.62	0.364	4.27536187025269e-162	0	SEMA6D
4.28446180727855e-166	0.338956827423675	0.421	0.192	1.43692280092508e-161	0	BZW2
1.01023113148735e-165	0.357844630586098	0.391	0.167	3.38811316878226e-161	0	CEMIP2
2.5000556788015e-165	0.499645933094345	0.68	0.401	8.38468673556446e-161	0	ST8SIA5
3.24483423891014e-165	0.393945878042343	0.569	0.308	1.08825250704568e-160	0	MIR124-2HG
4.03436379231654e-165	0.368201449130065	0.95	0.885	1.35304492866712e-160	0	AC016831.7
7.20781850946405e-165	-1.42614373519217	0.145	0.356	2.41735817170405e-160	0	SLC24A3
1.05530561760226e-164	0.405658382058591	0.64	0.364	3.53928398031447e-160	0	ADD2
1.51674978887073e-164	-1.12135189281249	0.1	0.31	5.08687544191464e-160	0	PLPPR1
2.56653590727385e-164	-1.09434577282045	0.131	0.351	8.60764812581502e-160	0	PHLDB1
4.99297468918616e-164	0.483824770606317	0.376	0.156	1.67454385125926e-159	0	HPCAL1
1.49399275886519e-163	0.468628967530426	0.475	0.232	5.01055291468209e-159	0	TSPYL1
2.29045091322673e-163	0.294847705931284	0.302	0.112	7.6817142727798e-159	0	OPN3
2.48606759506382e-163	0.374957982369625	0.445	0.215	8.33777350032506e-159	0	DMTN
3.29829677271519e-163	0.566573113854252	0.583	0.312	1.10618277163322e-158	0	AC090568.2
3.58057076612091e-163	0.476677445140602	0.735	0.474	1.20085182354163e-158	0	CDKL5
1.54643213642645e-162	0.39893001638163	0.495	0.254	5.18642409914702e-158	0	PDK3
3.48994105846355e-162	0.481566602384318	0.344	0.142	1.17045643218751e-157	0	LAMA2
1.33534666515324e-161	0.520160643292181	0.564	0.314	4.47848564559093e-157	0	GRIK5
1.73964286150091e-161	0.476010210598188	0.769	0.497	5.83441422890175e-157	0	UNC80
5.12667622539347e-161	0.511208453315042	0.779	0.55	1.71938467247246e-156	0	HYDIN
8.486587650333e-161	0.30406643290109	0.298	0.11	2.84623176616868e-156	0	ETS2
9.04498238958711e-161	0.287905792180345	0.549	0.282	3.03350619381973e-156	0	DDAH1
7.09317147821824e-160	-0.841751150012982	0.862	0.861	2.37890785036483e-155	0	LRP1B
9.85663635074511e-160	0.461044520308186	0.587	0.324	3.30571869931289e-155	0	KIAA1324
1.22520440423387e-159	-0.846618367325927	0.105	0.32	4.10909053091956e-155	0	WLS
2.48149568239139e-159	0.34537678353637	0.54	0.278	8.32244021960425e-155	0	MPPED2
4.31348173965525e-159	0.434779824165519	0.572	0.318	1.44665550584558e-154	0	CMTM4
1.50153851409166e-158	0.259351868676342	0.262	0.089	5.03585986856061e-154	0	RAB11FIP1
1.51222422918424e-158	0.33716000876609	0.407	0.181	5.0716976198381e-154	0	SEC24D
